state,puma2k,puma12,stab,PUMAname,PUMA2kName,pop10,afact,AFACT2
6,4405,7101,CA,San Bernardino County (Northeast)--Twentynine Palms & Barstow Cities,604405,139447,0.799,1
6,4405,7103,CA,San Bernardino County (West Central)--Hesperia City & Apple Valley Town,604405,5565,0.032,0.033
6,4405,7104,CA,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",604405,29463,0.169,0.267
6,4406,3701,CA,Los Angeles County (North/Unincorporated)--Castaic,604406,2,0,0
6,4406,7102,CA,San Bernardino County (West Central)--Victorville & Adelanto Cities,604406,26373,0.1,0.163
6,4406,7103,CA,San Bernardino County (West Central)--Hesperia City & Apple Valley Town,604406,131560,0.5,0.788
6,4406,7104,CA,"San Bernardino County (Southwest)--Phelan, Lake Arrowhead & Big Bear City",604406,69159,0.263,0.627
6,4406,7107,CA,San Bernardino County (Southwest)--San Bernardino City (East),604406,9081,0.035,0.085
6,4406,7108,CA,San Bernardino County (Southwest)--San Bernardino City (West),604406,14714,0.056,0.087
6,4406,7109,CA,San Bernardino County (Southwest)--Rialto City,604406,5513,0.021,0.051
6,4406,7111,CA,San Bernardino County (Southwest)--Rancho Cucamonga City,604406,4154,0.016,0.025
6,4406,7115,CA,San Bernardino County (Southwest)--Fontana City (West),604406,2435,0.009,0.021
6,4407,7102,CA,San Bernardino County (West Central)--Victorville & Adelanto Cities,604407,135623,0.819,0.837
6,4407,7103,CA,San Bernardino County (West Central)--Hesperia City & Apple Valley Town,604407,29921,0.181,0.179
6,4500,3701,CA,Los Angeles County (North/Unincorporated)--Castaic,604500,3884,0.025,0.028
6,4500,3703,CA,Los Angeles County (North Central)--Lancaster City,604500,150941,0.964,0.922
6,4500,3704,CA,Los Angeles County (North Central)--Palmdale City,604500,1760,0.011,0.011
6,4600,3701,CA,Los Angeles County (North/Unincorporated)--Castaic,604600,2178,0.014,0.016
6,4600,3704,CA,Los Angeles County (North Central)--Palmdale City,604600,149757,0.986,0.912
6,4700,3701,CA,Los Angeles County (North/Unincorporated)--Castaic,604700,12164,0.074,0.087
6,4700,3702,CA,Los Angeles County (Northwest)--Santa Clarita City,604700,152534,0.926,0.811
6,4800,3720,CA,Los Angeles County (Central)--Burbank City,604800,103325,1,0.875
6,4900,3709,CA,Los Angeles County (Central)--San Gabriel Valley Region (North),604900,952,0.005,0.009
6,4900,3719,CA,Los Angeles County (Central)--Glendale City,604900,190790,0.995,1
6,4900,3720,CA,Los Angeles County (Central)--Burbank City,604900,15,0,0
6,5000,3709,CA,Los Angeles County (Central)--San Gabriel Valley Region (North),605000,4873,0.036,0.044
6,5000,3717,CA,"Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",605000,30,0,0
6,5000,3718,CA,Los Angeles County (Central)--Pasadena City,605000,132340,0.964,0.979
6,5100,3710,CA,"Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities",605100,5,0,0
6,5100,3717,CA,"Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities",605100,1170,0.01,0.006
6,5100,3737,CA,Los Angeles County (Central)--Monterey Park & Rosemead Cities,605100,87,0.001,0.001
6,5100,3738,CA,Los Angeles County (Central)--El Monte & South El Monte Cities,605100,112225,0.989,0.854
6,5200,3711,CA,"Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities",605200,1352,0.009,0.008
6,5200,3712,CA,Los Angeles County (East Central)--Pomona City,605200,146689,0.984,0.999
6,5200,3713,CA,Los Angeles County (East Central)--Covina & Walnut Cities,605200,536,0.004,0.005
6,5200,3714,CA,"Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights",605200,538,0.004,0.005
6,5300,3737,CA,Los Angeles County (Central)--Monterey Park & Rosemead Cities,605300,412,0.003,0.003
6,5300,3740,CA,Los Angeles County (Central)--Pico Rivera & Montebello Cities,605300,527,0.004,0.004
6,5300,3741,CA,"Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities",605300,13,0,0
6,5300,3743,CA,Los Angeles County (Central)--East Los Angeles,605300,123952,0.992,1
6,5401,3705,CA,Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch),605401,164102,0.939,0.983
6,5401,3706,CA,Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar),605401,69,0,0.001
6,5401,3725,CA,"Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills)",605401,10611,0.061,0.063
6,5401,3726,CA,"Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",605401,6,0,0
6,5402,3705,CA,Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch),605402,1226,0.009,0.007
6,5402,3706,CA,Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar),605402,134946,0.973,0.989
6,5402,3723,CA,Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City),605402,2483,0.018,0.018
6,5403,3707,CA,Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities,605403,125021,0.978,0.828
6,5403,3708,CA,"Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",605403,466,0.004,0.003
6,5403,3723,CA,Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City),605403,2366,0.019,0.017
6,5404,3707,CA,Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities,605404,23,0,0
6,5404,3708,CA,"Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga)",605404,136363,1,0.997
6,5405,3706,CA,Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar),605405,1399,0.01,0.01
6,5405,3707,CA,Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities,605405,1100,0.008,0.007
6,5405,3723,CA,Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City),605405,132359,0.981,0.937
6,5406,3721,CA,Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village),605406,133453,1,1
